book_id,genre,name,author,avg_rating,no_of_ratings,user_id,user_rating,description
2840,Computers & Technology,"Mobile & Social Game Design: Monetization Methods and Mechanics, Second Edition",Tim Fields,3.5,2,2460,2,"The book explores how the gaming sector has changed, including the evolution of free-to-play games on mobile and tablet devices, sophisticated subscription model-based products, and games for social media websites, such as Facebook. It also demystifies the alphabet soup of industry terms that have sprouted up around mobile and social game design and monetization. A major focus of the book is on popular mechanisms for acquiring users and methods of monetizing users. The author explains how to put the right kinds of hooks in your games, gather the appropriate metrics, and evaluate that information to increase the games overall stickiness and revenue per user. He also discusses the sale of virtual goods and the types of currency used in games, including single and dual currency models. Each chapter includes an interview with industry leaders who share their insight on designing and producing games, analyzing metrics, and much more."
2840,Computers & Technology,"Mobile & Social Game Design: Monetization Methods and Mechanics, Second Edition",Tim Fields,3.5,2,3478,5,"The book explores how the gaming sector has changed, including the evolution of free-to-play games on mobile and tablet devices, sophisticated subscription model-based products, and games for social media websites, such as Facebook. It also demystifies the alphabet soup of industry terms that have sprouted up around mobile and social game design and monetization. A major focus of the book is on popular mechanisms for acquiring users and methods of monetizing users. The author explains how to put the right kinds of hooks in your games, gather the appropriate metrics, and evaluate that information to increase the games overall stickiness and revenue per user. He also discusses the sale of virtual goods and the types of currency used in games, including single and dual currency models. Each chapter includes an interview with industry leaders who share their insight on designing and producing games, analyzing metrics, and much more."
2709,Children's Books,"Ready, Freddy! #22: Science Fair Flop",Abby Klein,3.95,96,3461,1,"Everyone's favorite first-grade shark expert is back! With more than 3 million copies sold, it's clear that kids are ready for Freddy!

Now that Freddy's in first grade he needs a real science experiment for the school fair. But Freddy isn't a science whiz like his best friend, Robbie. When he finally comes up with a plan -- growing mold -- his mom accidentally throws it away! Can he recreate it in time? Or will the fair be a total flop?"
2709,Children's Books,"Ready, Freddy! #22: Science Fair Flop",Abby Klein,3.95,96,3470,3,"Everyone's favorite first-grade shark expert is back! With more than 3 million copies sold, it's clear that kids are ready for Freddy!

Now that Freddy's in first grade he needs a real science experiment for the school fair. But Freddy isn't a science whiz like his best friend, Robbie. When he finally comes up with a plan -- growing mold -- his mom accidentally throws it away! Can he recreate it in time? Or will the fair be a total flop?"
2709,Children's Books,"Ready, Freddy! #22: Science Fair Flop",Abby Klein,3.95,96,2460,1,"Everyone's favorite first-grade shark expert is back! With more than 3 million copies sold, it's clear that kids are ready for Freddy!

Now that Freddy's in first grade he needs a real science experiment for the school fair. But Freddy isn't a science whiz like his best friend, Robbie. When he finally comes up with a plan -- growing mold -- his mom accidentally throws it away! Can he recreate it in time? Or will the fair be a total flop?"
2709,Children's Books,"Ready, Freddy! #22: Science Fair Flop",Abby Klein,3.95,96,3478,2,"Everyone's favorite first-grade shark expert is back! With more than 3 million copies sold, it's clear that kids are ready for Freddy!

Now that Freddy's in first grade he needs a real science experiment for the school fair. But Freddy isn't a science whiz like his best friend, Robbie. When he finally comes up with a plan -- growing mold -- his mom accidentally throws it away! Can he recreate it in time? Or will the fair be a total flop?"
4365,Test Preparation,HSPT Flashcard Study System: HSPT Exam Practice Questions & Review for the High School Placement Test (Cards),HSPT Exam Secrets Test Prep Team,4,1,3461,5,
4365,Test Preparation,HSPT Flashcard Study System: HSPT Exam Practice Questions & Review for the High School Placement Test (Cards),HSPT Exam Secrets Test Prep Team,4,1,3470,1,
4365,Test Preparation,HSPT Flashcard Study System: HSPT Exam Practice Questions & Review for the High School Placement Test (Cards),HSPT Exam Secrets Test Prep Team,4,1,2460,5,
4365,Test Preparation,HSPT Flashcard Study System: HSPT Exam Practice Questions & Review for the High School Placement Test (Cards),HSPT Exam Secrets Test Prep Team,4,1,3475,5,
2181,Christian Books & Bibles,"On the Backroad to Heaven: Old Order Hutterites, Mennonites, Amish, and Brethren (Center Books in Anabaptist Studies)",Donald B. Kraybill,3.85,61,3461,5,"On the Backroad to Heaven is a unique guide to the world of Old Order Anabaptist groups. Focusing on four Old Order communitiesthe Hutterites, Mennonites, Amish, and BrethrenDonald B. Kraybill and Carl Desportes Bowman provide a fascinating overview of their culture, growth, and distinctive way of life. Following a general introduction to Old Order culture, they show how each group uses a different strategy to create and sustain its identity. The Hutterites, for example, keep themselves geographically segregated from the larger society, whereas the Brethren interact more freely with it. The Amish and Mennonites are more alike in how they engage the outside world, adopting a complex but flexible strategy of compromise that produces an evolving canon of social and religious rules. This first comparative study sketches the differences as well as the common threads that bind these groups together."
2181,Christian Books & Bibles,"On the Backroad to Heaven: Old Order Hutterites, Mennonites, Amish, and Brethren (Center Books in Anabaptist Studies)",Donald B. Kraybill,3.85,61,3470,4,"On the Backroad to Heaven is a unique guide to the world of Old Order Anabaptist groups. Focusing on four Old Order communitiesthe Hutterites, Mennonites, Amish, and BrethrenDonald B. Kraybill and Carl Desportes Bowman provide a fascinating overview of their culture, growth, and distinctive way of life. Following a general introduction to Old Order culture, they show how each group uses a different strategy to create and sustain its identity. The Hutterites, for example, keep themselves geographically segregated from the larger society, whereas the Brethren interact more freely with it. The Amish and Mennonites are more alike in how they engage the outside world, adopting a complex but flexible strategy of compromise that produces an evolving canon of social and religious rules. This first comparative study sketches the differences as well as the common threads that bind these groups together."
2181,Christian Books & Bibles,"On the Backroad to Heaven: Old Order Hutterites, Mennonites, Amish, and Brethren (Center Books in Anabaptist Studies)",Donald B. Kraybill,3.85,61,2460,4,"On the Backroad to Heaven is a unique guide to the world of Old Order Anabaptist groups. Focusing on four Old Order communitiesthe Hutterites, Mennonites, Amish, and BrethrenDonald B. Kraybill and Carl Desportes Bowman provide a fascinating overview of their culture, growth, and distinctive way of life. Following a general introduction to Old Order culture, they show how each group uses a different strategy to create and sustain its identity. The Hutterites, for example, keep themselves geographically segregated from the larger society, whereas the Brethren interact more freely with it. The Amish and Mennonites are more alike in how they engage the outside world, adopting a complex but flexible strategy of compromise that produces an evolving canon of social and religious rules. This first comparative study sketches the differences as well as the common threads that bind these groups together."
2181,Christian Books & Bibles,"On the Backroad to Heaven: Old Order Hutterites, Mennonites, Amish, and Brethren (Center Books in Anabaptist Studies)",Donald B. Kraybill,3.85,61,3475,5,"On the Backroad to Heaven is a unique guide to the world of Old Order Anabaptist groups. Focusing on four Old Order communitiesthe Hutterites, Mennonites, Amish, and BrethrenDonald B. Kraybill and Carl Desportes Bowman provide a fascinating overview of their culture, growth, and distinctive way of life. Following a general introduction to Old Order culture, they show how each group uses a different strategy to create and sustain its identity. The Hutterites, for example, keep themselves geographically segregated from the larger society, whereas the Brethren interact more freely with it. The Amish and Mennonites are more alike in how they engage the outside world, adopting a complex but flexible strategy of compromise that produces an evolving canon of social and religious rules. This first comparative study sketches the differences as well as the common threads that bind these groups together."
4758,Religion & Spirituality,Spiritual Astrology: A Path to Divine Awakening,Jan Spiller,4.22,249,3461,2,"The first book to link the influence of the planets to the growth of the soul, Spiritual Astrology is a simple yet complete astrological guide to understanding life's higher purpose and finding the key to your personal"
4758,Religion & Spirituality,Spiritual Astrology: A Path to Divine Awakening,Jan Spiller,4.22,249,3470,2,"The first book to link the influence of the planets to the growth of the soul, Spiritual Astrology is a simple yet complete astrological guide to understanding life's higher purpose and finding the key to your personal"
4758,Religion & Spirituality,Spiritual Astrology: A Path to Divine Awakening,Jan Spiller,4.22,249,2460,4,"The first book to link the influence of the planets to the growth of the soul, Spiritual Astrology is a simple yet complete astrological guide to understanding life's higher purpose and finding the key to your personal"
4758,Religion & Spirituality,Spiritual Astrology: A Path to Divine Awakening,Jan Spiller,4.22,249,3475,2,"The first book to link the influence of the planets to the growth of the soul, Spiritual Astrology is a simple yet complete astrological guide to understanding life's higher purpose and finding the key to your personal"
107,Medical Books,"Passing on Bypass Using External CounterPulsation : An FDA Cleared Alternative to Treat Heart Disease Without Surgery, Drugs or Angioplasty. SECOND EDITION",George J. Juetersonke,0,0,3470,4,"This book describes External 
CounterPulsation, which is a painless, non-invasive, successful 
treatment for patients with heart disease and angina. Pressure cuffs 
wrapped around a patient's legs and hips squeeze the leg muscles in 
conjunction with the beating of the heart. The idea behind ECP 
(Medicare and insurance covered), is to boost blood flow to the heart 
through the natural growth of bypasses around arterial blockages. 
This amazing treatment even works in bypass failures. "
107,Medical Books,"Passing on Bypass Using External CounterPulsation : An FDA Cleared Alternative to Treat Heart Disease Without Surgery, Drugs or Angioplasty. SECOND EDITION",George J. Juetersonke,0,0,3470,1,"This book describes External 
CounterPulsation, which is a painless, non-invasive, successful 
treatment for patients with heart disease and angina. Pressure cuffs 
wrapped around a patient's legs and hips squeeze the leg muscles in 
conjunction with the beating of the heart. The idea behind ECP 
(Medicare and insurance covered), is to boost blood flow to the heart 
through the natural growth of bypasses around arterial blockages. 
This amazing treatment even works in bypass failures. "
107,Medical Books,"Passing on Bypass Using External CounterPulsation : An FDA Cleared Alternative to Treat Heart Disease Without Surgery, Drugs or Angioplasty. SECOND EDITION",George J. Juetersonke,0,0,2460,4,"This book describes External 
CounterPulsation, which is a painless, non-invasive, successful 
treatment for patients with heart disease and angina. Pressure cuffs 
wrapped around a patient's legs and hips squeeze the leg muscles in 
conjunction with the beating of the heart. The idea behind ECP 
(Medicare and insurance covered), is to boost blood flow to the heart 
through the natural growth of bypasses around arterial blockages. 
This amazing treatment even works in bypass failures. "
107,Medical Books,"Passing on Bypass Using External CounterPulsation : An FDA Cleared Alternative to Treat Heart Disease Without Surgery, Drugs or Angioplasty. SECOND EDITION",George J. Juetersonke,0,0,3475,2,"This book describes External 
CounterPulsation, which is a painless, non-invasive, successful 
treatment for patients with heart disease and angina. Pressure cuffs 
wrapped around a patient's legs and hips squeeze the leg muscles in 
conjunction with the beating of the heart. The idea behind ECP 
(Medicare and insurance covered), is to boost blood flow to the heart 
through the natural growth of bypasses around arterial blockages. 
This amazing treatment even works in bypass failures. "
1963,"Health, Fitness & Dieting",Walking the Walk (w/DVD): Getting Fit with Faith,Leslie Sansone,4.24,55,3470,1,"Leslie Sansone teaches readers how to use their Christian faith to inspire fitness, and fitness to strengthen faith.In response to innumerable requests
from her fans, Leslie Sansone provides
a long-awaited faith-based
exercise program that shows readers
how to break free of bad mental
and physical habits and create a
life of health and fulfillment. This
easy-to-follow 30-day program encourages
readers to walk every day
to build stamina and burn calories
with daily reflections on scriptural
quotes that reaffirm a spiritual
commitment to physical health, Fit Facts on weight loss
and nutrition, and testimonies from some of the millions
of women who have successfully walked off the pounds
with Leslie. Presented in an appealing and approachable
style, WALKING THE WALK is a tool readers will
truly use. "
1963,"Health, Fitness & Dieting",Walking the Walk (w/DVD): Getting Fit with Faith,Leslie Sansone,4.24,55,3470,0,"Leslie Sansone teaches readers how to use their Christian faith to inspire fitness, and fitness to strengthen faith.In response to innumerable requests
from her fans, Leslie Sansone provides
a long-awaited faith-based
exercise program that shows readers
how to break free of bad mental
and physical habits and create a
life of health and fulfillment. This
easy-to-follow 30-day program encourages
readers to walk every day
to build stamina and burn calories
with daily reflections on scriptural
quotes that reaffirm a spiritual
commitment to physical health, Fit Facts on weight loss
and nutrition, and testimonies from some of the millions
of women who have successfully walked off the pounds
with Leslie. Presented in an appealing and approachable
style, WALKING THE WALK is a tool readers will
truly use. "
1963,"Health, Fitness & Dieting",Walking the Walk (w/DVD): Getting Fit with Faith,Leslie Sansone,4.24,55,2460,2,"Leslie Sansone teaches readers how to use their Christian faith to inspire fitness, and fitness to strengthen faith.In response to innumerable requests
from her fans, Leslie Sansone provides
a long-awaited faith-based
exercise program that shows readers
how to break free of bad mental
and physical habits and create a
life of health and fulfillment. This
easy-to-follow 30-day program encourages
readers to walk every day
to build stamina and burn calories
with daily reflections on scriptural
quotes that reaffirm a spiritual
commitment to physical health, Fit Facts on weight loss
and nutrition, and testimonies from some of the millions
of women who have successfully walked off the pounds
with Leslie. Presented in an appealing and approachable
style, WALKING THE WALK is a tool readers will
truly use. "
1963,"Health, Fitness & Dieting",Walking the Walk (w/DVD): Getting Fit with Faith,Leslie Sansone,4.24,55,3475,2,"Leslie Sansone teaches readers how to use their Christian faith to inspire fitness, and fitness to strengthen faith.In response to innumerable requests
from her fans, Leslie Sansone provides
a long-awaited faith-based
exercise program that shows readers
how to break free of bad mental
and physical habits and create a
life of health and fulfillment. This
easy-to-follow 30-day program encourages
readers to walk every day
to build stamina and burn calories
with daily reflections on scriptural
quotes that reaffirm a spiritual
commitment to physical health, Fit Facts on weight loss
and nutrition, and testimonies from some of the millions
of women who have successfully walked off the pounds
with Leslie. Presented in an appealing and approachable
style, WALKING THE WALK is a tool readers will
truly use. "
1186,Travel,New Jersey Puzzle Book (Which Way USA?),Andrew Gutelle,0,0,3470,0,
1186,Travel,New Jersey Puzzle Book (Which Way USA?),Andrew Gutelle,0,0,3470,4,
1186,Travel,New Jersey Puzzle Book (Which Way USA?),Andrew Gutelle,0,0,2460,5,
1186,Travel,New Jersey Puzzle Book (Which Way USA?),Andrew Gutelle,0,0,3475,3,
433,Literature & Fiction,The Best American Essays of the Century (The Best American Series),,3.76,9451,3470,3,
433,Literature & Fiction,The Best American Essays of the Century (The Best American Series),,3.76,9451,3470,5,
433,Literature & Fiction,The Best American Essays of the Century (The Best American Series),,3.76,9451,2460,3,
433,Literature & Fiction,The Best American Essays of the Century (The Best American Series),,3.76,9451,3478,4,
2276,Parenting & Relationships,God Made All of Me: A Book to Help Children Protect Their Bodies,Justin S. Holcomb,4.46,225,3470,2,"It's easy to convey the message to children that their bodies or particular parts of their bodies are shameful. This misconception fuels confusion, embarrassment, and secrecy, and often prevents children from recognizing or reporting sexual abuse.

God Made All of Me is a simply-told, beautifully-illustrated story to help families talk about these sensitive issues with two- to eight-year-old children. Because the private parts of our bodies are private, the home is the ideal environment where a child should learn about his or her body and how it should be treated by others."
2276,Parenting & Relationships,God Made All of Me: A Book to Help Children Protect Their Bodies,Justin S. Holcomb,4.46,225,3470,5,"It's easy to convey the message to children that their bodies or particular parts of their bodies are shameful. This misconception fuels confusion, embarrassment, and secrecy, and often prevents children from recognizing or reporting sexual abuse.

God Made All of Me is a simply-told, beautifully-illustrated story to help families talk about these sensitive issues with two- to eight-year-old children. Because the private parts of our bodies are private, the home is the ideal environment where a child should learn about his or her body and how it should be treated by others."
2276,Parenting & Relationships,God Made All of Me: A Book to Help Children Protect Their Bodies,Justin S. Holcomb,4.46,225,2460,4,"It's easy to convey the message to children that their bodies or particular parts of their bodies are shameful. This misconception fuels confusion, embarrassment, and secrecy, and often prevents children from recognizing or reporting sexual abuse.

God Made All of Me is a simply-told, beautifully-illustrated story to help families talk about these sensitive issues with two- to eight-year-old children. Because the private parts of our bodies are private, the home is the ideal environment where a child should learn about his or her body and how it should be treated by others."
2276,Parenting & Relationships,God Made All of Me: A Book to Help Children Protect Their Bodies,Justin S. Holcomb,4.46,225,3044,3,"It's easy to convey the message to children that their bodies or particular parts of their bodies are shameful. This misconception fuels confusion, embarrassment, and secrecy, and often prevents children from recognizing or reporting sexual abuse.

God Made All of Me is a simply-told, beautifully-illustrated story to help families talk about these sensitive issues with two- to eight-year-old children. Because the private parts of our bodies are private, the home is the ideal environment where a child should learn about his or her body and how it should be treated by others."
2441,Children's Books,Beyond Courage: The Untold Story of Jewish Resistance During the Holocaust,Doreen Rappaport,4.15,809,3470,4,"Under the noses of the military, Georges Loinger smuggles thousands of children out of occupied France into Switzerland. In Belgium, three resisters ambush a train, allowing scores of Jews to flee from the cattle cars. In Poland, four brothers lead more than 1,200 ghetto refugees into the forest to build a guerilla force and self-sufficient village. And twelve-year-old Motele Shlayan entertains German officers with his violin moments before setting off a bomb. Through twenty-one meticulously researched accounts  some chronicled in book form for the first time  Doreen Rappaport illuminates the defiance of tens of thousands of Jews across eleven Nazi-occupied countries during World War II. In answer to the genocidal madness that was Hitlers Holocaust, the only response they could abide was resistance, and their greatest weapons were courage, ingenuity, the will to survive, and the resolve to save others or to die trying. "
2441,Children's Books,Beyond Courage: The Untold Story of Jewish Resistance During the Holocaust,Doreen Rappaport,4.15,809,3470,4,"Under the noses of the military, Georges Loinger smuggles thousands of children out of occupied France into Switzerland. In Belgium, three resisters ambush a train, allowing scores of Jews to flee from the cattle cars. In Poland, four brothers lead more than 1,200 ghetto refugees into the forest to build a guerilla force and self-sufficient village. And twelve-year-old Motele Shlayan entertains German officers with his violin moments before setting off a bomb. Through twenty-one meticulously researched accounts  some chronicled in book form for the first time  Doreen Rappaport illuminates the defiance of tens of thousands of Jews across eleven Nazi-occupied countries during World War II. In answer to the genocidal madness that was Hitlers Holocaust, the only response they could abide was resistance, and their greatest weapons were courage, ingenuity, the will to survive, and the resolve to save others or to die trying. "
2441,Children's Books,Beyond Courage: The Untold Story of Jewish Resistance During the Holocaust,Doreen Rappaport,4.15,809,2460,2,"Under the noses of the military, Georges Loinger smuggles thousands of children out of occupied France into Switzerland. In Belgium, three resisters ambush a train, allowing scores of Jews to flee from the cattle cars. In Poland, four brothers lead more than 1,200 ghetto refugees into the forest to build a guerilla force and self-sufficient village. And twelve-year-old Motele Shlayan entertains German officers with his violin moments before setting off a bomb. Through twenty-one meticulously researched accounts  some chronicled in book form for the first time  Doreen Rappaport illuminates the defiance of tens of thousands of Jews across eleven Nazi-occupied countries during World War II. In answer to the genocidal madness that was Hitlers Holocaust, the only response they could abide was resistance, and their greatest weapons were courage, ingenuity, the will to survive, and the resolve to save others or to die trying. "
2441,Children's Books,Beyond Courage: The Untold Story of Jewish Resistance During the Holocaust,Doreen Rappaport,4.15,809,3475,4,"Under the noses of the military, Georges Loinger smuggles thousands of children out of occupied France into Switzerland. In Belgium, three resisters ambush a train, allowing scores of Jews to flee from the cattle cars. In Poland, four brothers lead more than 1,200 ghetto refugees into the forest to build a guerilla force and self-sufficient village. And twelve-year-old Motele Shlayan entertains German officers with his violin moments before setting off a bomb. Through twenty-one meticulously researched accounts  some chronicled in book form for the first time  Doreen Rappaport illuminates the defiance of tens of thousands of Jews across eleven Nazi-occupied countries during World War II. In answer to the genocidal madness that was Hitlers Holocaust, the only response they could abide was resistance, and their greatest weapons were courage, ingenuity, the will to survive, and the resolve to save others or to die trying. "
3549,Science & Math,The Scientist as Rebel (New York Review Books),Freeman Dyson,3.9,308,3470,0,"From Galileo to todays amateur astronomers, scientists have been rebels, writes Freeman Dyson. Like artists and poets, they are free spirits who resist the restrictions their cultures impose on them. In their pursuit of natures truths, they are guided as much by imagination as by reason, and their greatest theories have the uniqueness and beauty of great works of art.Dyson argues that the best way to understand science is by understanding those who practice it. He tells stories of scientists at work, ranging from Isaac Newtons absorption in physics, alchemy, theology, and politics, to Ernest Rutherfords discovery of the structure of the atom, to Albert Einsteins stubborn hostility to the idea of black holes. His descriptions of brilliant physicists like Edward Teller and Richard Feynman are enlivened by his own reminiscences of them. He looks with a skeptical eye at fashionable scientific fads and fantasies, and speculates on the future of climate prediction, genetic engineering, the colonization of space, and the possibility that paranormal phenomena may exist yet not be scientifically verifiable. Dyson also looks beyond particular scientific questions to reflect on broader philosophical issues, such as the limits of reductionism, the morality of strategic bombing and nuclear weapons, the preservation of the environment, and the relationship between science and religion. These essays, by a distinguished physicist who is also a prolific writer, offer informed insights into the history of science and fresh perspectives on contentious current debates about science, ethics, and faith."
3549,Science & Math,The Scientist as Rebel (New York Review Books),Freeman Dyson,3.9,308,3472,3,"From Galileo to todays amateur astronomers, scientists have been rebels, writes Freeman Dyson. Like artists and poets, they are free spirits who resist the restrictions their cultures impose on them. In their pursuit of natures truths, they are guided as much by imagination as by reason, and their greatest theories have the uniqueness and beauty of great works of art.Dyson argues that the best way to understand science is by understanding those who practice it. He tells stories of scientists at work, ranging from Isaac Newtons absorption in physics, alchemy, theology, and politics, to Ernest Rutherfords discovery of the structure of the atom, to Albert Einsteins stubborn hostility to the idea of black holes. His descriptions of brilliant physicists like Edward Teller and Richard Feynman are enlivened by his own reminiscences of them. He looks with a skeptical eye at fashionable scientific fads and fantasies, and speculates on the future of climate prediction, genetic engineering, the colonization of space, and the possibility that paranormal phenomena may exist yet not be scientifically verifiable. Dyson also looks beyond particular scientific questions to reflect on broader philosophical issues, such as the limits of reductionism, the morality of strategic bombing and nuclear weapons, the preservation of the environment, and the relationship between science and religion. These essays, by a distinguished physicist who is also a prolific writer, offer informed insights into the history of science and fresh perspectives on contentious current debates about science, ethics, and faith."
3549,Science & Math,The Scientist as Rebel (New York Review Books),Freeman Dyson,3.9,308,2460,3,"From Galileo to todays amateur astronomers, scientists have been rebels, writes Freeman Dyson. Like artists and poets, they are free spirits who resist the restrictions their cultures impose on them. In their pursuit of natures truths, they are guided as much by imagination as by reason, and their greatest theories have the uniqueness and beauty of great works of art.Dyson argues that the best way to understand science is by understanding those who practice it. He tells stories of scientists at work, ranging from Isaac Newtons absorption in physics, alchemy, theology, and politics, to Ernest Rutherfords discovery of the structure of the atom, to Albert Einsteins stubborn hostility to the idea of black holes. His descriptions of brilliant physicists like Edward Teller and Richard Feynman are enlivened by his own reminiscences of them. He looks with a skeptical eye at fashionable scientific fads and fantasies, and speculates on the future of climate prediction, genetic engineering, the colonization of space, and the possibility that paranormal phenomena may exist yet not be scientifically verifiable. Dyson also looks beyond particular scientific questions to reflect on broader philosophical issues, such as the limits of reductionism, the morality of strategic bombing and nuclear weapons, the preservation of the environment, and the relationship between science and religion. These essays, by a distinguished physicist who is also a prolific writer, offer informed insights into the history of science and fresh perspectives on contentious current debates about science, ethics, and faith."
3549,Science & Math,The Scientist as Rebel (New York Review Books),Freeman Dyson,3.9,308,3270,4,"From Galileo to todays amateur astronomers, scientists have been rebels, writes Freeman Dyson. Like artists and poets, they are free spirits who resist the restrictions their cultures impose on them. In their pursuit of natures truths, they are guided as much by imagination as by reason, and their greatest theories have the uniqueness and beauty of great works of art.Dyson argues that the best way to understand science is by understanding those who practice it. He tells stories of scientists at work, ranging from Isaac Newtons absorption in physics, alchemy, theology, and politics, to Ernest Rutherfords discovery of the structure of the atom, to Albert Einsteins stubborn hostility to the idea of black holes. His descriptions of brilliant physicists like Edward Teller and Richard Feynman are enlivened by his own reminiscences of them. He looks with a skeptical eye at fashionable scientific fads and fantasies, and speculates on the future of climate prediction, genetic engineering, the colonization of space, and the possibility that paranormal phenomena may exist yet not be scientifically verifiable. Dyson also looks beyond particular scientific questions to reflect on broader philosophical issues, such as the limits of reductionism, the morality of strategic bombing and nuclear weapons, the preservation of the environment, and the relationship between science and religion. These essays, by a distinguished physicist who is also a prolific writer, offer informed insights into the history of science and fresh perspectives on contentious current debates about science, ethics, and faith."
2307,Arts & Photography,The Life and Love of Dogs,Lewis Blackwell,3.89,18,3470,2,"Once you have had a wonderful dog, a life without one is a life diminished. Dogs live with us in a way that no other creature does. Their contribution to our history has enabled us to be where we are today. Its a connection that can even have depths beyond those we have with our own species.
For all dog lovers, The Life and Love of Dogs offers hundreds of incredible images by acclaimed photogra­phers from around the world. A textual exploration of our unique relationship with dogsincluding a surprising analysis of the qualities that make a dog attractive in our eyes, a detailed look at how the breeds we see today are a product of our own needs and desires, and moreit sheds original light on this great love affair."
2307,Arts & Photography,The Life and Love of Dogs,Lewis Blackwell,3.89,18,3472,0,"Once you have had a wonderful dog, a life without one is a life diminished. Dogs live with us in a way that no other creature does. Their contribution to our history has enabled us to be where we are today. Its a connection that can even have depths beyond those we have with our own species.
For all dog lovers, The Life and Love of Dogs offers hundreds of incredible images by acclaimed photogra­phers from around the world. A textual exploration of our unique relationship with dogsincluding a surprising analysis of the qualities that make a dog attractive in our eyes, a detailed look at how the breeds we see today are a product of our own needs and desires, and moreit sheds original light on this great love affair."
2307,Arts & Photography,The Life and Love of Dogs,Lewis Blackwell,3.89,18,2460,1,"Once you have had a wonderful dog, a life without one is a life diminished. Dogs live with us in a way that no other creature does. Their contribution to our history has enabled us to be where we are today. Its a connection that can even have depths beyond those we have with our own species.
For all dog lovers, The Life and Love of Dogs offers hundreds of incredible images by acclaimed photogra­phers from around the world. A textual exploration of our unique relationship with dogsincluding a surprising analysis of the qualities that make a dog attractive in our eyes, a detailed look at how the breeds we see today are a product of our own needs and desires, and moreit sheds original light on this great love affair."
2307,Arts & Photography,The Life and Love of Dogs,Lewis Blackwell,3.89,18,3453,3,"Once you have had a wonderful dog, a life without one is a life diminished. Dogs live with us in a way that no other creature does. Their contribution to our history has enabled us to be where we are today. Its a connection that can even have depths beyond those we have with our own species.
For all dog lovers, The Life and Love of Dogs offers hundreds of incredible images by acclaimed photogra­phers from around the world. A textual exploration of our unique relationship with dogsincluding a surprising analysis of the qualities that make a dog attractive in our eyes, a detailed look at how the breeds we see today are a product of our own needs and desires, and moreit sheds original light on this great love affair."
690,Humor & Entertainment,Fish Tales: Stories & Recipes from Sustainable Fisheries Around the World,Tom Kime,4,925,3470,2,"From the wild salmon caught in the Yukon river in Alaska, to clams harvested from the Mekong delta in Vietnam, this book tells the stories of sustainable fisheries. Each of the 9 chapters focuses on one fish and fishery, accompanied by delicious recipes by Tom Kime. Including a foreword by the MSC on the future of our oceans and its work around the globe, FISH TALES shows the importance of sustainable methods so fish remain a vital ingredient that we can all enjoy for years to come."
690,Humor & Entertainment,Fish Tales: Stories & Recipes from Sustainable Fisheries Around the World,Tom Kime,4,925,3472,4,"From the wild salmon caught in the Yukon river in Alaska, to clams harvested from the Mekong delta in Vietnam, this book tells the stories of sustainable fisheries. Each of the 9 chapters focuses on one fish and fishery, accompanied by delicious recipes by Tom Kime. Including a foreword by the MSC on the future of our oceans and its work around the globe, FISH TALES shows the importance of sustainable methods so fish remain a vital ingredient that we can all enjoy for years to come."
690,Humor & Entertainment,Fish Tales: Stories & Recipes from Sustainable Fisheries Around the World,Tom Kime,4,925,703,5,"From the wild salmon caught in the Yukon river in Alaska, to clams harvested from the Mekong delta in Vietnam, this book tells the stories of sustainable fisheries. Each of the 9 chapters focuses on one fish and fishery, accompanied by delicious recipes by Tom Kime. Including a foreword by the MSC on the future of our oceans and its work around the globe, FISH TALES shows the importance of sustainable methods so fish remain a vital ingredient that we can all enjoy for years to come."
690,Humor & Entertainment,Fish Tales: Stories & Recipes from Sustainable Fisheries Around the World,Tom Kime,4,925,2460,1,"From the wild salmon caught in the Yukon river in Alaska, to clams harvested from the Mekong delta in Vietnam, this book tells the stories of sustainable fisheries. Each of the 9 chapters focuses on one fish and fishery, accompanied by delicious recipes by Tom Kime. Including a foreword by the MSC on the future of our oceans and its work around the globe, FISH TALES shows the importance of sustainable methods so fish remain a vital ingredient that we can all enjoy for years to come."
690,Humor & Entertainment,Fish Tales: Stories & Recipes from Sustainable Fisheries Around the World,Tom Kime,4,925,3270,2,"From the wild salmon caught in the Yukon river in Alaska, to clams harvested from the Mekong delta in Vietnam, this book tells the stories of sustainable fisheries. Each of the 9 chapters focuses on one fish and fishery, accompanied by delicious recipes by Tom Kime. Including a foreword by the MSC on the future of our oceans and its work around the globe, FISH TALES shows the importance of sustainable methods so fish remain a vital ingredient that we can all enjoy for years to come."
